Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Combined Reinforcement Learning and Mixed Integer Programming for Hydrogen Based Microgrid Operation","The Proceedings of the 17th Annual Conference of China Electrotechnical Society","","","","10.1007/978-981-99-0357-3_43","Bei LiMei HanJiangchen Li","2023","http://link.springer.com/chapter/10.1007/978-981-99-0357-3_43","Chapter"
"Knowledge Transfer from Situation Evaluation to Multi-agent Reinforcement Learning","Neural Information Processing","","","","10.1007/978-981-99-1639-9_1","Min ChenZhiqiang PuYi PanJianqiang Yi","2023","http://link.springer.com/chapter/10.1007/978-981-99-1639-9_1","Chapter"
"Adaptive Path Planning for Autonomous Ships Based on Deep Reinforcement Learning Combined with Images","Proceedings of 2022 International Conference on Autonomous Unmanned Systems (ICAUS 2022)","","","","10.1007/978-981-99-0479-2_158","Kangjie ZhengXinyu ZhangChengbo WangHao CuiLeihao Wang","2023","http://link.springer.com/chapter/10.1007/978-981-99-0479-2_158","Chapter"
"2v2 Air Combat Confrontation Strategy Based on Reinforcement Learning","Proceedings of 2022 International Conference on Autonomous Unmanned Systems (ICAUS 2022)","","","","10.1007/978-981-99-0479-2_125","Jinlin WangLongtao ZhuHongyu YangYulong JiXiaoming Wang","2023","http://link.springer.com/chapter/10.1007/978-981-99-0479-2_125","Chapter"
"Reinforcement Learning-Based Anti-disturbances Adaptive Control for Systems Subjected to Mismatched Disturbances and Input Uncertainties","Proceedings of 2022 International Conference on Autonomous Unmanned Systems (ICAUS 2022)","","","","10.1007/978-981-99-0479-2_82","Yuxuan ChangZhanxia ZhuXiaolu Xing","2023","http://link.springer.com/chapter/10.1007/978-981-99-0479-2_82","Chapter"
"Enhanced Reinforcement Learning Method Based on AlphaGo-Zero","Proceedings of 2022 International Conference on Autonomous Unmanned Systems (ICAUS 2022)","","","","10.1007/978-981-99-0479-2_10","XiaoYang JinWei Liu","2023","http://link.springer.com/chapter/10.1007/978-981-99-0479-2_10","Chapter"
"Privacy-Aware Intelligent Healthcare Services with Federated Learning Architecture and Reinforcement Learning Agent","Advances in Computer Science and Ubiquitous Computing","","","","10.1007/978-981-99-1252-0_78","Prohim TamInseok SongSeungwoo KangSeokhoon Kim","2023","http://link.springer.com/chapter/10.1007/978-981-99-1252-0_78","Chapter"
"Designing an Interpretability Analysis Framework for Deep Reinforcement Learning (DRL) Agents in Highway Automated Driving Simulation","Proceedings of SIE 2022","","","","10.1007/978-3-031-26066-7_37","Francesco BellottiLuca LazzaroniAlessio CapelloMarianna CossuAlessandro De GloriaRiccardo Berta","2023","http://link.springer.com/chapter/10.1007/978-3-031-26066-7_37","Chapter"
"Research on Multi-aircraft Cooperative Combat Based on Deep Reinforcement Learning","Proceedings of 2022 International Conference on Autonomous Unmanned Systems (ICAUS 2022)","","","","10.1007/978-981-99-0479-2_129","Longtao ZhuJinlin WangYi WangYulong Ji","2023","http://link.springer.com/chapter/10.1007/978-981-99-0479-2_129","Chapter"
"Integral Reinforcement Learning-Based 
            
              
            
            $$H_\infty $$
            
              
                H
                ∞
              
            
           Tracking Control for Uncertain Linear Systems and Its Application","Proceedings of 2021 5th Chinese Conference on Swarm Intelligence and Cooperative Control","","","","10.1007/978-981-19-3998-3_97","Rongsheng XiaJiacheng WuHao Shen","2023","http://link.springer.com/chapter/10.1007/978-981-19-3998-3_97","Chapter"
"The Pursuit-Evasion Game Strategy of High-Speed Aircraft Based on Monte-Carlo Deep Reinforcement Learning","Proceedings of 2021 5th Chinese Conference on Swarm Intelligence and Cooperative Control","","","","10.1007/978-981-19-3998-3_151","Keqin ChenJianchang LeiBin Li","2023","http://link.springer.com/chapter/10.1007/978-981-19-3998-3_151","Chapter"
"Cooperative Search Strategy of Multi-UAVs Based on Reinforcement Learning","Proceedings of 2022 International Conference on Autonomous Unmanned Systems (ICAUS 2022)","","","","10.1007/978-981-99-0479-2_314","Hongyin ZhaoDonghui CuiMingrui HaoXin XuZhenchang Liu","2023","http://link.springer.com/chapter/10.1007/978-981-99-0479-2_314","Chapter"
"PID with Deep Reinforcement Learning and Heuristic Rules for Autonomous UAV Landing","Proceedings of 2022 International Conference on Autonomous Unmanned Systems (ICAUS 2022)","","","","10.1007/978-981-99-0479-2_174","Man YuanChang WangPengpeng ZhangChangyun Wei","2023","http://link.springer.com/chapter/10.1007/978-981-99-0479-2_174","Chapter"
"Model-Based Reinforcement Learning with Self-attention Mechanism for Autonomous Driving in Dense Traffic","Neural Information Processing","","","","10.1007/978-3-031-30108-7_27","Junjie WenZuoquan ZhaoJinqiang CuiBen M. Chen","2023","http://link.springer.com/chapter/10.1007/978-3-031-30108-7_27","Chapter"
"Reinforcement Learning and Sim-to-Real Method of Dual-Arm Robot for Capturing Non-Cooperative Dynamic Targets","Intelligent Robotics and Applications","","","","10.1007/978-981-99-6492-5_24","Wenjuan DuNan LiYeheng ChenJiangping Wang","2023","http://link.springer.com/chapter/10.1007/978-981-99-6492-5_24","Chapter"
"Teaching Humanoid Robot Reaching Motion by Imitation and Reinforcement Learning","Advances in Service and Industrial Robotics","","","","10.1007/978-3-031-32606-6_7","Kristina SavevskaAleš Ude","2023","http://link.springer.com/chapter/10.1007/978-3-031-32606-6_7","Chapter"
"Reinforcement Learning for Intrusion Detection","Computational Intelligence, Data Analytics and Applications","","","","10.1007/978-3-031-27099-4_18","Ahmed Mohamed Saad Emam SaadBeytullah Yildiz","2023","http://link.springer.com/chapter/10.1007/978-3-031-27099-4_18","Chapter"
"Adaptive anti-jamming beamforming based on the preprocessing deep reinforcement learning for downlink navigation communication","Journal of Ambient Intelligence and Humanized Computing","","14","10","10.1007/s12652-022-04111-5","Chuanhui HaoXubao Sun","2023","http://link.springer.com/article/10.1007/s12652-022-04111-5","Article"
"Low-Cost Model-Free Deep Reinforcement Learning on Continuous Control","Intelligent Computing","","","","10.1007/978-3-031-37963-5_50","Huihui ZhangXu HanYanlong ChengCong Yan","2023","http://link.springer.com/chapter/10.1007/978-3-031-37963-5_50","Chapter"
"Reinforcement Learning for Autonomous Driving Scenarios in Indian Roads","Inventive Communication and Computational Technologies","","","","10.1007/978-981-19-4960-9_31","Adithya NarasimhanAravindh R. ShankarAjay MitturN. Kayarvizhy","2023","http://link.springer.com/chapter/10.1007/978-981-19-4960-9_31","Chapter"
"On-Ramp Merging for Highway Autonomous Driving: An Application of a New Safety Indicator in Deep Reinforcement Learning","Automotive Innovation","","6","3","10.1007/s42154-023-00235-2","Guofa LiWeiyan ZhouSiyan LinShen LiXingda Qu","2023","http://link.springer.com/article/10.1007/s42154-023-00235-2","Article"
"A General Unbiased Training Framework for Deep Reinforcement Learning","Intelligent Computing","","","","10.1007/978-3-031-37963-5_51","Huihui ZhangXu HanYanlong ChengCong Yan","2023","http://link.springer.com/chapter/10.1007/978-3-031-37963-5_51","Chapter"
"Least-Restrictive Multi-agent Collision Avoidance via Deep Meta Reinforcement Learning and Optimal Control","Robot Intelligence Technology and Applications 7","","","","10.1007/978-3-031-26889-2_19","Salar AsayeshMo ChenMehran MehrandezhKamal Gupta","2023","http://link.springer.com/chapter/10.1007/978-3-031-26889-2_19","Chapter"
"Reinforcement Learning for Routing Problems with Hybrid Edge-Embedded Networks","Advanced Intelligent Computing Technology and Applications","","","","10.1007/978-981-99-4761-4_54","Xinyu KeRui DingShuangyuan Yang","2023","http://link.springer.com/chapter/10.1007/978-981-99-4761-4_54","Chapter"
"A novel carbon price forecasting method based on model matching, adaptive decomposition, and reinforcement learning ensemble strategy","Environmental Science and Pollution Research","","30","13","10.1007/s11356-022-24570-9","Zijie CaoHui Liu","2023","http://link.springer.com/article/10.1007/s11356-022-24570-9","Article"
"DRLBTSA: Deep reinforcement learning based task-scheduling algorithm in cloud computing","Multimedia Tools and Applications","","","","10.1007/s11042-023-16008-2","Sudheer MangalampalliGanesh Reddy KarriMohit KumarOsama Ibrahim KhalafCarlos Andres Tavera RomeroGhaidaMuttashar Abdul Sahib","2023","http://link.springer.com/article/10.1007/s11042-023-16008-2","Article"
"A reinforcement learning-based approach for online optimal control of self-adaptive real-time systems","Neural Computing and Applications","","35","27","10.1007/s00521-023-08778-5","Bakhta HaouariRania MzidOlfa Mosbahi","2023","http://link.springer.com/article/10.1007/s00521-023-08778-5","Article"
"Reliability-aware failure recovery for cloud computing based automatic train supervision systems in urban rail transit using deep reinforcement learning","Journal of Cloud Computing","","12","1","10.1186/s13677-023-00502-x","Li ZhuQingheng ZhuangHailin JiangHao LiangXinjun GaoWei Wang","2023","http://link.springer.com/article/10.1186/s13677-023-00502-x","Article"
"An efficient multicast multi-rate reinforcement learning based opportunistic routing algorithm","Multimedia Tools and Applications","","82","17","10.1007/s11042-023-14645-1","Mahshid HashemiNeda Moghim","2023","http://link.springer.com/article/10.1007/s11042-023-14645-1","Article"
"An Advantage Actor-Critic Deep Reinforcement Learning Method for Power Management in HPC Systems","Parallel and Distributed Computing, Applications and Technologies","","","","10.1007/978-3-031-29927-8_8","Fitra Rahmani KhasyahKadek Gemilang SantiyudaGabriel KaunangFaizal MakhrusMuhammad Alfian AmrizalHiroyuki Takizawa","2023","http://link.springer.com/chapter/10.1007/978-3-031-29927-8_8","Chapter"
"EQRSRL: an energy-aware and QoS-based routing schema using reinforcement learning in IoMT","Wireless Networks","","29","7","10.1007/s11276-023-03367-9","Amin NazariMojtaba KordabadiReza MohammadiChhagan Lal","2023","http://link.springer.com/article/10.1007/s11276-023-03367-9","Article"
"Image adaptive sampling using reinforcement learning","Multimedia Tools and Applications","","","","10.1007/s11042-023-15558-9","Wenyong GongXu-Qian Fan","2023","http://link.springer.com/article/10.1007/s11042-023-15558-9","Article"
"Hierarchical multiagent reinforcement learning schemes for air traffic management","Neural Computing and Applications","","35","1","10.1007/s00521-021-05748-7","Christos SpatharisAlevizos BastasTheocharis KravarisKonstantinos BlekasGeorge A. VourosJose Manuel Cordero","2023","http://link.springer.com/article/10.1007/s00521-021-05748-7","Article"
"Time-aware deep reinforcement learning with multi-temporal abstraction","Applied Intelligence","","53","17","10.1007/s10489-022-04392-5","Yeo Jin KimMin Chi","2023","http://link.springer.com/article/10.1007/s10489-022-04392-5","Article"
"Incorporating rivalry in reinforcement learning for a competitive game","Neural Computing and Applications","","35","23","10.1007/s00521-022-07746-9","Pablo BarrosÖzge Nilay YalçınAna TanevskaAlessandra Sciutti","2023","http://link.springer.com/article/10.1007/s00521-022-07746-9","Article"
"Large-Scale Traffic Signal Control Based on Integration of Adaptive Subgraph Reformulation and Multi-agent Deep Reinforcement Learning","Advanced Intelligent Computing Technology and Applications","","","","10.1007/978-981-99-4755-3_65","Kai GongQiwei SunXiaofang ZhongYanhua Zhang","2023","http://link.springer.com/chapter/10.1007/978-981-99-4755-3_65","Chapter"
"Deep Reinforcement Learning Based Congestion Control Mechanism for SDN and NDN in Satellite Networks","Mobile Wireless Middleware, Operating Systems and Applications","","","","10.1007/978-3-031-34497-8_2","Ziyang XingHui QiXiaoqiang DiJinyao LiuLigang Cong","2023","http://link.springer.com/chapter/10.1007/978-3-031-34497-8_2","Chapter"
"Off-Policy Reinforcement Learning with Loss Function Weighted by Temporal Difference Error","Advanced Intelligent Computing Technology and Applications","","","","10.1007/978-981-99-4761-4_51","Bumgeun ParkTaeyoung KimWoohyeon MoonSarvar Hussain NengrooDongsoo Har","2023","http://link.springer.com/chapter/10.1007/978-981-99-4761-4_51","Chapter"
"Dynamic Ensemble Selection with Reinforcement Learning","Advanced Intelligent Computing Technology and Applications","","","","10.1007/978-981-99-4761-4_53","Lihua LiuJibing WuXuan LiHongbin Huang","2023","http://link.springer.com/chapter/10.1007/978-981-99-4761-4_53","Chapter"
"Depth Control of a Biomimetic Manta Robot via Reinforcement Learning","Cognitive Systems and Information Processing","","","","10.1007/978-981-99-0617-8_5","Daili ZhangGuang PanYonghui CaoQiaogao HuangYong Cao","2023","http://link.springer.com/chapter/10.1007/978-981-99-0617-8_5","Chapter"
"Comprehensive Task Priority Queue for Resource Allocation in Vehicle Edge Computing Network Based on Deep Reinforcement Learning","Smart Grid and Internet of Things","","","","10.1007/978-3-031-31275-5_13","Zhaonian LiChangxiang ChenZhenJiang Zhang","2023","http://link.springer.com/chapter/10.1007/978-3-031-31275-5_13","Chapter"
"Node position estimation based on optimal clustering and detection of coverage hole in wireless sensor networks using hybrid deep reinforcement learning","The Journal of Supercomputing","","79","18","10.1007/s11227-023-05494-8","Rajib ChowdhuriMrinal Kanti Deb Barma","2023","http://link.springer.com/article/10.1007/s11227-023-05494-8","Article"
"Causal explanation for reinforcement learning: quantifying state and temporal importance","Applied Intelligence","","53","19","10.1007/s10489-023-04649-7","Xiaoxiao WangFanyu MengXin LiuZhaodan KongXin Chen","2023","http://link.springer.com/article/10.1007/s10489-023-04649-7","Article"
"Rolling horizon wind-thermal unit commitment optimization based on deep reinforcement learning","Applied Intelligence","","53","16","10.1007/s10489-023-04489-5","Jinhao ShiBo WangRan YuanZhi WangChunlin ChenJunzo Watada","2023","http://link.springer.com/article/10.1007/s10489-023-04489-5","Article"
"Agent manipulator: Stealthy strategy attacks on deep reinforcement learning","Applied Intelligence","","53","10","10.1007/s10489-022-03882-w","Jinyin ChenXueke WangYan ZhangHaibin ZhengShanqing YuLiang Bao","2023","http://link.springer.com/article/10.1007/s10489-022-03882-w","Article"
"Dynamic Inventory Replenishment with Reinforcement Learning in Managing E-Fulfilment Centres","Applications of Decision Science in Management","","","","10.1007/978-981-19-2768-3_29","Daniel Y. MoY. P. TsangWeikun XuY. Wang","2023","http://link.springer.com/chapter/10.1007/978-981-19-2768-3_29","Chapter"
"From Reinforcement Learning to Knowledge of Nature","Pattern Recognition and Image Analysis","","33","3","10.1134/S1054661823030380","V. G. Red’ko","2023","http://link.springer.com/article/10.1134/S1054661823030380","Article"
"Advancing Air Combat Tactics with Improved Neural Fictitious Self-play Reinforcement Learning","Advanced Intelligent Computing Technology and Applications","","","","10.1007/978-981-99-4761-4_55","Shaoqin HeYang GaoBaofeng ZhangHui ChangXinchen Zhang","2023","http://link.springer.com/chapter/10.1007/978-981-99-4761-4_55","Chapter"
"Reinforcement learning-based rate adaptation in dynamic video streaming","Telecommunication Systems","","83","4","10.1007/s11235-023-01031-3","N. A. HafezM. S. HassanT. Landolsi","2023","http://link.springer.com/article/10.1007/s11235-023-01031-3","Article"
"Towards Online Testing Under Uncertainty Using Model-Based Reinforcement Learning","Software Architecture. ECSA 2022 Tracks and Workshops","","","","10.1007/978-3-031-36889-9_17","Matteo CamilliRaffaela MirandolaPatrizia ScandurraCatia Trubiani","2023","http://link.springer.com/chapter/10.1007/978-3-031-36889-9_17","Chapter"
"Reinforcement Learning Fault Diagnosis Method Based on Less Tag Data","Proceedings of IncoME-VI and TEPEN 2021","","","","10.1007/978-3-030-99075-6_3","Kuo XinJianguo WangWenxing Zhang","2023","http://link.springer.com/chapter/10.1007/978-3-030-99075-6_3","Chapter"
"HRL-Edge-Cloud: Multi-Resource Allocation in Edge-Cloud based Smart-StreetScape System using Heuristic Reinforcement Learning","Information Systems Frontiers","","","","10.1007/s10796-022-10366-2","Arslan QadeerMyung J. Lee","2023","http://link.springer.com/article/10.1007/s10796-022-10366-2","Article"
"Robust walking control of a lower limb rehabilitation exoskeleton coupled with a musculoskeletal model via deep reinforcement learning","Journal of NeuroEngineering and Rehabilitation","","20","1","10.1186/s12984-023-01147-2","Shuzhen LuoGhaith AndrowisSergei AdamovichErick NunezHao SuXianlian Zhou","2023","http://link.springer.com/article/10.1186/s12984-023-01147-2","Article"
"Multi-agent Deep Reinforcement Learning-based Incentive Mechanism For Computing Power Network","Emerging Networking Architecture and Technologies","","","","10.1007/978-981-19-9697-9_4","Xiaoyao HuangBo LeiGuoliang JiMin WeiYan ZhangQinghua Shen","2023","http://link.springer.com/chapter/10.1007/978-981-19-9697-9_4","Chapter"
"A deep reinforcement learning-based wireless body area network offloading optimization strategy for healthcare services","Health Information Science and Systems","","11","1","10.1007/s13755-023-00212-3","Yingqun ChenShaodong HanGuihong ChenJiao YinKate Nana WangJinli Cao","2023","http://link.springer.com/article/10.1007/s13755-023-00212-3","Article"
"Dynamic warning zone and a short-distance goal for autonomous robot navigation using deep reinforcement learning","Complex & Intelligent Systems","","","","10.1007/s40747-023-01216-y","Estrella Elvia MonteroHusna MutahiraNabih PicoMannan Saeed Muhammad","2023","http://link.springer.com/article/10.1007/s40747-023-01216-y","Article"
"Deep Reinforcement Learning to Improve Vehicle-to-Vulnerable Road User Communications in C-V2X","Ubiquitous Networking","","","","10.1007/978-3-031-29419-8_11","Andy TriwinarkoZoubeir MlikaSoumaya CherkaouiIyad Dayoub","2023","http://link.springer.com/chapter/10.1007/978-3-031-29419-8_11","Chapter"
"Deep Reinforcement Learning in Financial Markets Context: Review and Open Challenges","Modern Artificial Intelligence and Data Science","","","","10.1007/978-3-031-33309-5_5","Youness BoutyourAbdellah Idrissi","2023","http://link.springer.com/chapter/10.1007/978-3-031-33309-5_5","Chapter"
"Routing optimization with Monte Carlo Tree Search-based multi-agent reinforcement learning","Applied Intelligence","","","","10.1007/s10489-023-04881-1","Qi WangYongsheng Hao","2023","http://link.springer.com/article/10.1007/s10489-023-04881-1","Article"
"Environment-sensitive crowd behavior modeling method based on reinforcement learning","Applied Intelligence","","53","16","10.1007/s10489-023-04509-4","Chen PangLei LyuQinglin ZhouLimei Zhou","2023","http://link.springer.com/article/10.1007/s10489-023-04509-4","Article"
"A Study on Efficient Reinforcement Learning Through Knowledge Transfer","Federated and Transfer Learning","","","","10.1007/978-3-031-11748-0_14","Ruben GlattFelipe Leno da SilvaReinaldo Augusto da Costa BianchiAnna Helena Reali Costa","2023","http://link.springer.com/chapter/10.1007/978-3-031-11748-0_14","Chapter"
"Reinforcement learning-based image exposure reconstruction for homography estimation","Applied Intelligence","","53","12","10.1007/s10489-022-04287-5","Yijun LinFengge WuJunsuo Zhao","2023","http://link.springer.com/article/10.1007/s10489-022-04287-5","Article"
"Supervised actor-critic reinforcement learning with action feedback for algorithmic trading","Applied Intelligence","","53","13","10.1007/s10489-022-04322-5","Qizhou SunYain-Whar Si","2023","http://link.springer.com/article/10.1007/s10489-022-04322-5","Article"
"BRGR: Multi-agent cooperative reinforcement learning with bidirectional real-time gain representation","Applied Intelligence","","53","16","10.1007/s10489-022-04426-y","Xin HeHongwei GeLiang SunQifeng LiYaqing Hou","2023","http://link.springer.com/article/10.1007/s10489-022-04426-y","Article"
"Reinforcement learning optimal control with semi-continuous reward function and fuzzy-rules networks for drug administration of cancer treatment","Soft Computing","","27","22","10.1007/s00500-023-08068-1","Chidentree TreesatayapunAldo Jonathan Muñoz-VázquezNaret Suyaroj","2023","http://link.springer.com/article/10.1007/s00500-023-08068-1","Article"
"RDDRL: a recurrent deduction deep reinforcement learning model for multimodal vision-robot navigation","Applied Intelligence","","53","20","10.1007/s10489-023-04754-7","Zhenyu LiAiguo Zhou","2023","http://link.springer.com/article/10.1007/s10489-023-04754-7","Article"
"Deep Reinforcement Learning-based Power Control and Bandwidth Allocation Policy for Weighted Cost Minimization in Wireless Networks","Applied Intelligence","","","","10.1007/s10489-023-04929-2","Hongchang KeHui WangHongbin Sun","2023","http://link.springer.com/article/10.1007/s10489-023-04929-2","Article"
"Hierarchical framework integrating rapidly-exploring random tree with deep reinforcement learning for autonomous vehicle","Applied Intelligence","","53","13","10.1007/s10489-022-04358-7","Jiaxing YuAliasghar ArabJingang YiXiaofei PeiXuexun Guo","2023","http://link.springer.com/article/10.1007/s10489-022-04358-7","Article"
"Fitness-Based Hierarchical Reinforcement Learning for Multi-human-robot Task Allocation in Complex Terrain Conditions","Arabian Journal for Science and Engineering","","48","5","10.1007/s13369-022-07234-1","Haipeng WangShiqi LiHechao Ji","2023","http://link.springer.com/article/10.1007/s13369-022-07234-1","Article"
"Deep reinforcement learning of passenger behavior in multimodal journey planning with proportional fairness","Neural Computing and Applications","","35","27","10.1007/s00521-023-08733-4","Kai-Fung ChuWeisi Guo","2023","http://link.springer.com/article/10.1007/s00521-023-08733-4","Article"
"Off-policy and on-policy reinforcement learning with the Tsetlin machine","Applied Intelligence","","53","8","10.1007/s10489-022-04297-3","Saeed Rahimi GorjiOle-Christoffer Granmo","2023","http://link.springer.com/article/10.1007/s10489-022-04297-3","Article"
"A stable data-augmented reinforcement learning method with ensemble exploration and exploitation","Applied Intelligence","","","","10.1007/s10489-023-04816-w","Guoyu ZuoZhipeng TianGao Huang","2023","http://link.springer.com/article/10.1007/s10489-023-04816-w","Article"
"Joint computation offloading and resource allocation based on deep reinforcement learning in C-V2X edge computing","Applied Intelligence","","53","19","10.1007/s10489-023-04637-x","Peng HouXiaohan JiangZhihui LuBo LiZongshan Wang","2023","http://link.springer.com/article/10.1007/s10489-023-04637-x","Article"
"Graph cooperation deep reinforcement learning for ecological urban traffic signal control","Applied Intelligence","","53","6","10.1007/s10489-022-03208-w","Liping YanLulong ZhuKai SongZhaohui YuanYunjuan YanYue TangChan Peng","2023","http://link.springer.com/article/10.1007/s10489-022-03208-w","Article"
"From deterministic to stochastic: an interpretable stochastic model-free reinforcement learning framework for portfolio optimization","Applied Intelligence","","53","12","10.1007/s10489-022-04217-5","Zitao SongYining WangPin QianSifan SongFrans CoenenZhengyong JiangJionglong Su","2023","http://link.springer.com/article/10.1007/s10489-022-04217-5","Article"
"Effective credit assignment deep policy gradient multi-agent reinforcement learning for vehicle dispatch","Applied Intelligence","","53","20","10.1007/s10489-023-04689-z","Xiaohui HuangXiong ZhangJiahao LingXuebo Cheng","2023","http://link.springer.com/article/10.1007/s10489-023-04689-z","Article"
"Variational meta reinforcement learning for social robotics","Applied Intelligence","","","","10.1007/s10489-023-04691-5","Anand BallouXavier Alameda-PinedaChris Reinke","2023","http://link.springer.com/article/10.1007/s10489-023-04691-5","Article"
"A Combined Reinforcement Learning and Model Predictive Control for Car-Following Maneuver of Autonomous Vehicles","Chinese Journal of Mechanical Engineering","","36","1","10.1186/s10033-023-00904-7","Liwen WangShuo YangKang YuanYanjun HuangHong Chen","2023","http://link.springer.com/article/10.1186/s10033-023-00904-7","Article"
"Reinforcement learning based time-varying formation control for quadrotor unmanned aerial vehicles system with input saturation","Applied Intelligence","","","","10.1007/s10489-023-05050-0","Chi MaYizhe CaoDianbiao Dong","2023","http://link.springer.com/article/10.1007/s10489-023-05050-0","Article"
"Learning what to memorize: Using intrinsic motivation to form useful memory in partially observable reinforcement learning","Applied Intelligence","","53","16","10.1007/s10489-022-04328-z","Alper Demir","2023","http://link.springer.com/article/10.1007/s10489-022-04328-z","Article"
"Solving uncapacitated P-Median problem with reinforcement learning assisted by graph attention networks","Applied Intelligence","","53","2","10.1007/s10489-022-03453-z","Chenguang WangCongying HanTiande GuoMan Ding","2023","http://link.springer.com/article/10.1007/s10489-022-03453-z","Article"
"Dyna-PPO reinforcement learning with Gaussian process for the continuous action decision-making in autonomous driving","Applied Intelligence","","53","13","10.1007/s10489-022-04354-x","Guanlin WuWenqi FangJi WangPin GeJiang CaoYang PingPeng Gou","2023","http://link.springer.com/article/10.1007/s10489-022-04354-x","Article"
"Reinforcement learning-based denoising network for sequential recommendation","Applied Intelligence","","53","2","10.1007/s10489-022-03298-6","Xiaohai TongPengfei WangShaozhang Niu","2023","http://link.springer.com/article/10.1007/s10489-022-03298-6","Article"
"Uncertainty-aware hierarchical reinforcement learning for long-horizon tasks","Applied Intelligence","","","","10.1007/s10489-023-05022-4","Wenning HuHongbin WangMing HeNianbin Wang","2023","http://link.springer.com/article/10.1007/s10489-023-05022-4","Article"
"Deep reinforcement learning-based approach for rumor influence minimization in social networks","Applied Intelligence","","53","17","10.1007/s10489-023-04555-y","Jiajian JiangXiaoliang ChenZexia HuangXianyong LiYajun Du","2023","http://link.springer.com/article/10.1007/s10489-023-04555-y","Article"
"Twin attentive deep reinforcement learning for multi-agent defensive convoy","International Journal of Machine Learning and Cybernetics","","14","6","10.1007/s13042-022-01759-5","Dongyu FanHaikuo ShenLijing Dong","2023","http://link.springer.com/article/10.1007/s13042-022-01759-5","Article"
"Projection based inverse reinforcement learning for the analysis of dynamic treatment regimes","Applied Intelligence","","53","11","10.1007/s10489-022-04173-0","Syed Ihtesham Hussain ShahGiuseppe De PietroGiovanni ParagliolaAntonio Coronato","2023","http://link.springer.com/article/10.1007/s10489-022-04173-0","Article"
"Automated market maker inventory management with deep reinforcement learning","Applied Intelligence","","53","19","10.1007/s10489-023-04647-9","Óscar Fernández VicenteFernando FernándezJavier García","2023","http://link.springer.com/article/10.1007/s10489-023-04647-9","Article"
"Unstructured surface mesh smoothing method based on deep reinforcement learning","Computational Mechanics","","","","10.1007/s00466-023-02370-3","Nianhua WangLaiping ZhangXiaogang Deng","2023","http://link.springer.com/article/10.1007/s00466-023-02370-3","Article"
"Towards designing a generic and comprehensive deep reinforcement learning framework","Applied Intelligence","","53","3","10.1007/s10489-022-03550-z","Ngoc Duy NguyenThanh Thi NguyenNhat Truong PhamHai NguyenDang Tu NguyenThanh Dang NguyenChee Peng LimMichael JohnstoneAsim BhattiDouglas CreightonSaeid Nahavandi","2023","http://link.springer.com/article/10.1007/s10489-022-03550-z","Article"
"Multi-intent autonomous decision-making for air combat with deep reinforcement learning","Applied Intelligence","","","","10.1007/s10489-023-05058-6","Luyu JiaChengtao CaiXingmei WangZhengkun DingJunzheng XuKejun WuJiaqi Liu","2023","http://link.springer.com/article/10.1007/s10489-023-05058-6","Article"
"An efficient evolutionary algorithm based on deep reinforcement learning for large-scale sparse multiobjective optimization","Applied Intelligence","","53","18","10.1007/s10489-023-04574-9","Mengqi GaoXiang FengHuiqun YuXiuquan Li","2023","http://link.springer.com/article/10.1007/s10489-023-04574-9","Article"
"Weighted mean field reinforcement learning for large-scale UAV swarm confrontation","Applied Intelligence","","53","5","10.1007/s10489-022-03840-6","Baolai WangShengang LiXianzhong GaoTao Xie","2023","http://link.springer.com/article/10.1007/s10489-022-03840-6","Article"
"Design of experiments for the calibration of history-dependent models via deep reinforcement learning and an enhanced Kalman filter","Computational Mechanics","","72","1","10.1007/s00466-023-02335-6","Ruben VillarrealNikolaos N. VlassisNhon N. PhanTommie A. CatanachReese E. JonesNathaniel A. TraskSharlotte L. B. KramerWaiChing Sun","2023","http://link.springer.com/article/10.1007/s00466-023-02335-6","Article"
"A multi-agent reinforcement learning method with curriculum transfer for large-scale dynamic traffic signal control","Applied Intelligence","","53","18","10.1007/s10489-023-04652-y","Xuesi LiJingchen LiHaobin Shi","2023","http://link.springer.com/article/10.1007/s10489-023-04652-y","Article"
"Deep reinforcement learning for fault-tolerant workflow scheduling in cloud environment","Applied Intelligence","","53","9","10.1007/s10489-022-03963-w","Tingting DongFei XueHengliang TangChuangbai Xiao","2023","http://link.springer.com/article/10.1007/s10489-022-03963-w","Article"
"Dependency-aware task offloading based on deep reinforcement learning in mobile edge computing networks","Wireless Networks","","","","10.1007/s11276-023-03283-y","Junnan LiZhengyi YangKai ChenZhao MingXiuhua LiQilin FanJinlong HaoLuxi Cheng","2023","http://link.springer.com/article/10.1007/s11276-023-03283-y","Article"
"Mjolnir: A framework agnostic auto-tuning system with deep reinforcement learning","Applied Intelligence","","53","11","10.1007/s10489-022-03956-9","Nourchene Ben SlimaneHoussem SagaamaMaher MarwaniSabri Skhiri","2023","http://link.springer.com/article/10.1007/s10489-022-03956-9","Article"
"An efficient planning method based on deep reinforcement learning with hybrid actions for autonomous driving on highway","International Journal of Machine Learning and Cybernetics","","14","10","10.1007/s13042-023-01845-2","Mei ZhangKai ChenJinhui Zhu","2023","http://link.springer.com/article/10.1007/s13042-023-01845-2","Article"
