Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"An Adaptive Box-Normalization Stock Index Trading Strategy Based on Reinforcement Learning","Neural Information Processing","","","","10.1007/978-3-030-04182-3_30","Yingying ZhuHui YangJianmin JiangQiang Huang","2018","http://link.springer.com/chapter/10.1007/978-3-030-04182-3_30","Chapter"
"A new asynchronous reinforcement learning algorithm based on improved parallel PSO","Applied Intelligence","","49","12","10.1007/s10489-019-01487-4","Shifei DingWei DuXingyu ZhaoLijuan WangWeikuan Jia","2019","http://link.springer.com/article/10.1007/s10489-019-01487-4","Article"
"Monte-Carlo tree search for Bayesian reinforcement learning","Applied Intelligence","","39","2","10.1007/s10489-012-0416-2","Ngo Anh VienWolfgang ErtelViet-Hung DangTaeChoong Chung","2013","http://link.springer.com/article/10.1007/s10489-012-0416-2","Article"
"From Perturbation Analysis to Markov Decision Processes and Reinforcement Learning","Discrete Event Dynamic Systems","","13","1 - 2","10.1023/A:1022188803039","Xi-Ren Cao","2003","http://link.springer.com/article/10.1023/A%3A1022188803039","Article"
"Multiagent Reinforcement Learning for Urban Traffic Control Using Coordination Graphs","Machine Learning and Knowledge Discovery in Databases","","","","10.1007/978-3-540-87479-9_61","Lior KuyerShimon WhitesonBram BakkerNikos Vlassis","2008","http://link.springer.com/chapter/10.1007/978-3-540-87479-9_61","Chapter"
"Behavior Adaptation by Means of Reinforcement Learning","Marine Robot Autonomy","","","","10.1007/978-1-4614-5659-9_7","Marc CarrerasAndrés El-fakdiPere Ridao","2013","http://link.springer.com/chapter/10.1007/978-1-4614-5659-9_7","Chapter"
"Reinforcement Learning for 3 vs. 2 Keepaway","RoboCup 2000: Robot Soccer World Cup IV","","","","10.1007/3-540-45324-5_23","Peter StoneRichard S. SuttonSatinder Singh","2001","http://link.springer.com/chapter/10.1007/3-540-45324-5_23","Chapter"
"Proposal and Evaluation of an Indirect Reward Assignment Method for Reinforcement Learning by Profit Sharing Method","Intelligent Systems and Applications","","","","10.1007/978-3-030-01054-6_13","Kazuteru MiyazakiNaoki KodamaHiroaki Kobayashi","2019","http://link.springer.com/chapter/10.1007/978-3-030-01054-6_13","Chapter"
"Hierarchical Reinforcement Learning with Clustering Abstract Machines","Artificial Intelligence","","","","10.1007/978-3-030-30763-9_3","Skrynnik AlexeyAleksandr I. Panov","2019","http://link.springer.com/chapter/10.1007/978-3-030-30763-9_3","Chapter"
"A Cooperation Online Reinforcement Learning Approach in Ant-Q","Neural Information Processing","","","","10.1007/11893028_54","SeungGwan Lee","2006","http://link.springer.com/chapter/10.1007/11893028_54","Chapter"
"Integrating Reinforcement Learning and Declarative Programming to Learn Causal Laws in Dynamic Domains","Social Robotics","","","","10.1007/978-3-319-11973-1_33","Mohan SridharanSarah Rainge","2014","http://link.springer.com/chapter/10.1007/978-3-319-11973-1_33","Chapter"
"Mobile robots exploration through cnn-based reinforcement learning","Robotics and Biomimetics","","3","1","10.1186/s40638-016-0055-x","Lei TaiMing Liu","2016","http://link.springer.com/article/10.1186/s40638-016-0055-x","Article"
"Consideration of State Representation for Semi-autonomous Reinforcement Learning of Sailing Within a Navigable Area","Robotic Sailing 2015","","","","10.1007/978-3-319-23335-2_7","Hideaki ManabeKanta Tachibana","2016","http://link.springer.com/chapter/10.1007/978-3-319-23335-2_7","Chapter"
"Control of Associative Chaotic Neural Networks Using a Reinforcement Learning","Advances in Neural Networks – ISNN 2004","","","","10.1007/978-3-540-28647-9_66","Norihisa SatoMasaharu AdachiMakoto Kotani","2004","http://link.springer.com/chapter/10.1007/978-3-540-28647-9_66","Chapter"
"Karlsruhe Brainstormers - A Reinforcement Learning Approach to Robotic Soccer","RoboCup 2001: Robot Soccer World Cup V","","","","10.1007/3-540-45603-1_56","A. MerkeM. Riedmiller","2002","http://link.springer.com/chapter/10.1007/3-540-45603-1_56","Chapter"
"Reinforcement Learning-Based Tuning Algorithm Applied to Fuzzy Identification","Advances in Neural Networks - ISNN 2006","","","","10.1007/11759966_92","Mariela CerradaJose AguilarAndré Titli","2006","http://link.springer.com/chapter/10.1007/11759966_92","Chapter"
"RLLib: C++ Library to Predict, Control, and Represent Learnable Knowledge Using On/Off Policy Reinforcement Learning","RoboCup 2015: Robot World Cup XIX","","","","10.1007/978-3-319-29339-4_30","Saminda AbeyruwanUbbo Visser","2015","http://link.springer.com/chapter/10.1007/978-3-319-29339-4_30","Chapter"
"Effect of an Ensemble Algorithm in Reinforcement Learning for Garbage-Collection Sailing","Robotic Sailing 2016","","","","10.1007/978-3-319-45453-5_7","Kanta TachibanaRyuta Fukazawa","2017","http://link.springer.com/chapter/10.1007/978-3-319-45453-5_7","Chapter"
"A Reinforcement Learning Based Intelligent System for the Healthcare Treatment Assistance of Patients with Disabilities","Pervasive Systems, Algorithms and Networks","","","","10.1007/978-3-030-30143-9_2","Antonio CoronatoMuddasar Naeem","2019","http://link.springer.com/chapter/10.1007/978-3-030-30143-9_2","Chapter"
"The Open-Source TEXPLORE Code Release for Reinforcement Learning on Robots","RoboCup 2013: Robot World Cup XVII","","","","10.1007/978-3-662-44468-9_47","Todd HesterPeter Stone","2014","http://link.springer.com/chapter/10.1007/978-3-662-44468-9_47","Chapter"
"Multi-Behaviour Robot Control using Genetic Network Programming with Fuzzy Reinforcement Learning","Robot Intelligence Technology and Applications 3","","","","10.1007/978-3-319-16841-8_15","W. WangN. H. ReyesA. L. C. BarczakT. SusnjakPeter Sincak","2015","http://link.springer.com/chapter/10.1007/978-3-319-16841-8_15","Chapter"
"Microblog Search Based on Deep Reinforcement Learning","Proceedings of 2018 Chinese Intelligent Systems Conference","","","","10.1007/978-981-13-2291-4_3","Xu YaoJunping DuNan ZhouChengcai Chen","2019","http://link.springer.com/chapter/10.1007/978-981-13-2291-4_3","Chapter"
"Influence of the Chaotic Property on Reinforcement Learning Using a Chaotic Neural Network","Neural Information Processing","","","","10.1007/978-3-319-70087-8_78","Yuki GotoKatsunari Shibata","2017","http://link.springer.com/chapter/10.1007/978-3-319-70087-8_78","Chapter"
"Visual Rationalizations in Deep Reinforcement Learning for Atari Games","Artificial Intelligence","","","","10.1007/978-3-030-31978-6_12","Laurens WeitkampElise van der PolZeynep Akata","2019","http://link.springer.com/chapter/10.1007/978-3-030-31978-6_12","Chapter"
"Team-Partitioned, Opaque-Transition Reinforcement Learning","RoboCup-98: Robot Soccer World Cup II","","","","10.1007/3-540-48422-1_21","Peter StoneManuela Veloso","1999","http://link.springer.com/chapter/10.1007/3-540-48422-1_21","Chapter"
"Novel Feature Selection and Kernel-Based Value Approximation Method for Reinforcement Learning","Artificial Neural Networks and Machine Learning – ICANN 2013","","","","10.1007/978-3-642-40728-4_22","Hunor Sandor JakabLehel Csató","2013","http://link.springer.com/chapter/10.1007/978-3-642-40728-4_22","Chapter"
"On the Efficient Implementation Biologic Reinforcement Learning Using Eligibility Traces","Advances in Neural Networks - ISNN 2006","","","","10.1007/11759966_71","SeungGwan Lee","2006","http://link.springer.com/chapter/10.1007/11759966_71","Chapter"
"A Multi-agent Fuzzy-Reinforcement Learning Method for Continuous Domains","Multi-Agent Systems and Applications IV","","","","10.1007/11559221_31","Erkan DumanMehmet KayaErhan Akin","2005","http://link.springer.com/chapter/10.1007/11559221_31","Chapter"
"Driving Control with Deep and Reinforcement Learning in The Open Racing Car Simulator","Neural Information Processing","","","","10.1007/978-3-030-04182-3_29","Yuanheng ZhuDongbin Zhao","2018","http://link.springer.com/chapter/10.1007/978-3-030-04182-3_29","Chapter"
"Learning to Navigate in Human Environments via Deep Reinforcement Learning","Neural Information Processing","","","","10.1007/978-3-030-36708-4_34","Xingyuan GaoShiying SunXiaoguang ZhaoMin Tan","2019","http://link.springer.com/chapter/10.1007/978-3-030-36708-4_34","Chapter"
"Traffic Congestion Prediction and Intelligent Signalling Based on Markov Decision Process and Reinforcement Learning","Proceedings of International Conference on Cognition and Recognition","","","","10.1007/978-981-10-5146-3_30","S. SuryaN. Rakesh","2018","http://link.springer.com/chapter/10.1007/978-981-10-5146-3_30","Chapter"
"A Dynamic Individual Recommendation Method Based on Reinforcement Learning","Parallel Architecture, Algorithm and Programming","","","","10.1007/978-981-10-6442-5_17","Daojun HanXiajiong ShenTian GanRuiqing Cai","2017","http://link.springer.com/chapter/10.1007/978-981-10-6442-5_17","Chapter"
"Reinforcement Learning with Attention that Works: A Self-Supervised Approach","Neural Information Processing","","","","10.1007/978-3-030-36802-9_25","Anthony ManchinEhsan AbbasnejadAnton van den Hengel","2019","http://link.springer.com/chapter/10.1007/978-3-030-36802-9_25","Chapter"
"Implementing Parametric Reinforcement Learning in Robocup Rescue Simulation","RoboCup 2007: Robot Soccer World Cup XI","","","","10.1007/978-3-540-68847-1_42","Omid AghazadehMaziar Ahmad SharbafiAbolfazl Toroghi Haghighat","2008","http://link.springer.com/chapter/10.1007/978-3-540-68847-1_42","Chapter"
"Attention-Gated Reinforcement Learning in Neural Networks—A Unified View","Artificial Neural Networks and Machine Learning – ICANN 2013","","","","10.1007/978-3-642-40728-4_34","Tobias BroschFriedhelm SchwenkerHeiko Neumann","2013","http://link.springer.com/chapter/10.1007/978-3-642-40728-4_34","Chapter"
"Accumulator Based Arbitration Model for both Supervised and Reinforcement Learning Inspired by Prefrontal Cortex","Neural Information Processing","","","","10.1007/978-3-319-70087-8_63","Masahiko OsawaYuta AshiharaTakuma SenoMichita ImaiSatoshi Kurihara","2017","http://link.springer.com/chapter/10.1007/978-3-319-70087-8_63","Chapter"
"Vague Neural Network Based Reinforcement Learning Control System for Inverted Pendulum","Neural Information Processing","","","","10.1007/11893295_76","Yibiao ZhaoSiwei LuoLiang WangAidong MaRui Fang","2006","http://link.springer.com/chapter/10.1007/11893295_76","Chapter"
"Defending Network Traffic Attack with Distributed Multi-agent Reinforcement Learning","Artificial Intelligence","","","","10.1007/978-981-32-9298-7_17","Shiming XiaWei BaiXingyu ZhouZhisong PanShize Guo","2019","http://link.springer.com/chapter/10.1007/978-981-32-9298-7_17","Chapter"
"Collaborative Reinforcement Learning of Energy Contracts Negotiation Strategies","Highlights of Practical Applications of Survivable Agents and Multi-Agent Systems. The PAAMS Collection","","","","10.1007/978-3-030-24299-2_17","Tiago PintoIsabel PraçaZita ValeCarlos Santos","2019","http://link.springer.com/chapter/10.1007/978-3-030-24299-2_17","Chapter"
"Reinforcement Learning Using a Grid Based Function Approximator","Biomimetic Neural Learning for Intelligent Robots","","","","10.1007/11521082_14","Alexander SungArtur MerkeMartin Riedmiller","2005","http://link.springer.com/chapter/10.1007/11521082_14","Chapter"
"Multiobjective Reinforcement Learning for Traffic Signal Control Using Vehicular Ad Hoc Network","EURASIP Journal on Advances in Signal Processing","","2010","1","10.1155/2010/724035","Duan HouliLi ZhihengZhang Yi","2010","http://link.springer.com/article/10.1155/2010/724035","Article"
"Modulation of Robotic Motor Synergies Using Reinforcement Learning Optimization","Neural Networks in Robotics","","","","10.1007/978-1-4615-3180-7_29","Stephen H. LaneDavid A. HandelmanJack J. Gelfand","1993","http://link.springer.com/chapter/10.1007/978-1-4615-3180-7_29","Chapter"
"Chaos-Based Reinforcement Learning When Introducing Refractoriness in Each Neuron","Robot Intelligence Technology and Applications","","","","10.1007/978-981-13-7780-8_7","Katsuki SatoYuki GotoKatsunari Shibata","2019","http://link.springer.com/chapter/10.1007/978-981-13-7780-8_7","Chapter"
"A New Approach to Improve Learning in Fuzzy Cognitive Maps Using Reinforcement Learning","Applied Computer Sciences in Engineering","","","","10.1007/978-3-030-31019-6_20","Frank BalmasedaYaima FilibertoMabel FriasRafael Bello","2019","http://link.springer.com/chapter/10.1007/978-3-030-31019-6_20","Chapter"
"Autonomous Inverted Helicopter Flight via Reinforcement Learning","Experimental Robotics IX","","","","10.1007/11552246_35","Andrew Y. NgAdam CoatesMark DielVarun GanapathiJamie SchulteBen TseEric BergerEric Liang","2006","http://link.springer.com/chapter/10.1007/11552246_35","Chapter"
"Multiagent Reinforcement Learning Algorithm Using Temporal Difference Error","Advances in Neural Networks – ISNN 2005","","","","10.1007/11427391_100","SeungGwan Lee","2005","http://link.springer.com/chapter/10.1007/11427391_100","Chapter"
"Innovative Approach Towards Cooperation Models for Multi-agent Reinforcement Learning (CMMARL)","Smart Trends in Information Technology and Computer Communications","","","","10.1007/978-981-10-3433-6_56","Deepak A. VidhateParag Kulkarni","2016","http://link.springer.com/chapter/10.1007/978-981-10-3433-6_56","Chapter"
"Karlsruhe Brainstormers - A Reinforcement Learning approach to robotic soccer","RoboCup 2000: Robot Soccer World Cup IV","","","","10.1007/3-540-45324-5_40","M. RiedmillerA. MerkeD. MeierA. HoffmannA. SinnerO. ThateR. Ehrmann","2001","http://link.springer.com/chapter/10.1007/3-540-45324-5_40","Chapter"
"Urban Traffic Control Using Distributed Multi-agent Deep Reinforcement Learning","PRICAI 2019: Trends in Artificial Intelligence","","","","10.1007/978-3-030-29894-4_28","Shunya KitagawaAhmed MoustafaTakayuki Ito","2019","http://link.springer.com/chapter/10.1007/978-3-030-29894-4_28","Chapter"
"Applying Neural Network to Reinforcement Learning in Continuous Spaces","Advances in Neural Networks – ISNN 2005","","","","10.1007/11427391_99","Dongli WangYang GaoPei Yang","2005","http://link.springer.com/chapter/10.1007/11427391_99","Chapter"
"Heuristic Reinforcement Learning Applied to RoboCup Simulation Agents","RoboCup 2007: Robot Soccer World Cup XI","","","","10.1007/978-3-540-68847-1_19","Luiz A. Celiberto Jr.Carlos H. C. RibeiroAnna H. R. CostaReinaldo A. C. Bianchi","2008","http://link.springer.com/chapter/10.1007/978-3-540-68847-1_19","Chapter"
"Emergence of Discrete and Abstract State Representation through Reinforcement Learning in a Continuous Input Task","Robot Intelligence Technology and Applications 2012","","","","10.1007/978-3-642-37374-9_2","Yoshito SawatsubashiMohamad Faizal bin SamusudinKatsunari Shibata","2013","http://link.springer.com/chapter/10.1007/978-3-642-37374-9_2","Chapter"
"Average Reward Reinforcement Learning for Semi-Markov Decision Processes","Neural Information Processing","","","","10.1007/978-3-319-70087-8_79","Jiayuan YangYanjie LiHaoyao ChenJiangang Li","2017","http://link.springer.com/chapter/10.1007/978-3-319-70087-8_79","Chapter"
"Application of Instruction-Based Behavior Explanation to a Reinforcement Learning Agent with Changing Policy","Neural Information Processing","","","","10.1007/978-3-319-70087-8_11","Yosuke FukuchiMasahiko OsawaHiroshi YamakawaMichita Imai","2017","http://link.springer.com/chapter/10.1007/978-3-319-70087-8_11","Chapter"
"Ambulance Decision Support Using Evolutionary Reinforcement Learning in Robocup Rescue Simulation League","RoboCup 2006: Robot Soccer World Cup X","","","","10.1007/978-3-540-74024-7_58","Ivette C. MartínezDavid OjedaEzequiel A. Zamora","2007","http://link.springer.com/chapter/10.1007/978-3-540-74024-7_58","Chapter"
"Extended Q-Learning: Reinforcement Learning Using Self-Organized State Space","RoboCup 2000: Robot Soccer World Cup IV","","","","10.1007/3-540-45324-5_11","Shuichi EnokidaTakeshi OhasiTakaichi YoshidaToshiaki Ejima","2001","http://link.springer.com/chapter/10.1007/3-540-45324-5_11","Chapter"
"Self-organizing Neural Architecture for Reinforcement Learning","Advances in Neural Networks - ISNN 2006","","","","10.1007/11759966_70","Ah-Hwee Tan","2006","http://link.springer.com/chapter/10.1007/11759966_70","Chapter"
"Refinement of soccer agents' positions using reinforcement learning","RoboCup-97: Robot Soccer World Cup I","","","","10.1007/3-540-64473-3_74","Tomohito Andou","1998","http://link.springer.com/chapter/10.1007/3-540-64473-3_74","Chapter"
"Policy Gradient Reinforcement Learning for I/O Reordering on Storage Servers","Neural Information Processing","","","","10.1007/978-3-319-70087-8_87","Kumar DheenadayalanGopalakrishnan SrinivasaraghavanV. N. Muralidhara","2017","http://link.springer.com/chapter/10.1007/978-3-319-70087-8_87","Chapter"
"Online Adaptive Optimal Control Based on Reinforcement Learning","Optimization and Optimal Control","","","","10.1007/978-0-387-89496-6_16","Draguna VrabieFrank Lewis","2010","http://link.springer.com/chapter/10.1007/978-0-387-89496-6_16","Chapter"
"Multi-Agent Reinforcement Learning Control for Ramp Metering","Progress in Systems Engineering","","","","10.1007/978-3-319-08422-0_25","Ahmed FaresWalid Gomaa","2015","http://link.springer.com/chapter/10.1007/978-3-319-08422-0_25","Chapter"
"What’s in a Game? The Effect of Game Complexity on Deep Reinforcement Learning","Computer Games","","","","10.1007/978-3-030-24337-1_8","Erdem EmekligilEthem Alpaydın","2019","http://link.springer.com/chapter/10.1007/978-3-030-24337-1_8","Chapter"
"Reinforcement Learning Algorithm with CTRNN in Continuous Action Space","Neural Information Processing","","","","10.1007/11893028_44","Hiroaki ArieJun NamikawaTetsuya OgataJun TaniShigeki Sugano","2006","http://link.springer.com/chapter/10.1007/11893028_44","Chapter"
"Adaptivity on the Robot Brain Architecture Level Using Reinforcement Learning","RoboCup 2011: Robot Soccer World Cup XV","","","","10.1007/978-3-642-32060-6_45","Tijn van der Zant","2012","http://link.springer.com/chapter/10.1007/978-3-642-32060-6_45","Chapter"
"UAV Relay in VANETs Against Smart Jamming with Reinforcement Learning","Learning-based VANET Communication and Security Techniques","","","","10.1007/978-3-030-01731-6_5","Liang XiaoWeihua ZhuangSheng ZhouCailian Chen","2019","http://link.springer.com/chapter/10.1007/978-3-030-01731-6_5","Chapter"
"Continuous-action reinforcement learning with fast policy search and adaptive basis function selection","Soft Computing","","15","6","10.1007/s00500-010-0581-3","Xin XuChunming LiuDewen Hu","2011","http://link.springer.com/article/10.1007/s00500-010-0581-3","Article"
"An online prediction algorithm for reinforcement learning with linear function approximation using cross entropy method","Machine Learning","","107","8 - 10","10.1007/s10994-018-5727-z","Ajin George JosephShalabh Bhatnagar","2018","http://link.springer.com/article/10.1007/s10994-018-5727-z","Article"
"A fast hybrid reinforcement learning framework with human corrective feedback","Autonomous Robots","","43","5","10.1007/s10514-018-9786-6","Carlos CeleminJavier Ruiz-del-SolarJens Kober","2019","http://link.springer.com/article/10.1007/s10514-018-9786-6","Article"
"Reinforcement Learning in A Marketing Game","Intelligent Computing","","","","10.1007/978-3-030-22871-2_49","Matthew G. Reyes","2019","http://link.springer.com/chapter/10.1007/978-3-030-22871-2_49","Chapter"
"Vision-based control in the open racing car simulator with deep and reinforcement learning","Journal of Ambient Intelligence and Humanized Computing","","","","10.1007/s12652-019-01503-y","Yuanheng ZhuDongbin Zhao","2019","http://link.springer.com/article/10.1007/s12652-019-01503-y","Article"
"Divide and Conquer: Hierarchical Reinforcement Learning and Task Decomposition in Humans","Computational and Robotic Models of the Hierarchical Organization of Behavior","","","","10.1007/978-3-642-39875-9_12","Carlos DiukAnna SchapiroNatalia CórdovaJosé Ribas-FernandesYael NivMatthew Botvinick","2013","http://link.springer.com/chapter/10.1007/978-3-642-39875-9_12","Chapter"
"RLPAS: Reinforcement Learning-based Proactive Auto-Scaler for Resource Provisioning in Cloud Environment","Mobile Networks and Applications","","24","4","10.1007/s11036-018-0996-0","J. V. Bibal BenifaD. Dejey","2019","http://link.springer.com/article/10.1007/s11036-018-0996-0","Article"
"A computational psychiatry approach identifies how alpha-2A noradrenergic agonist Guanfacine affects feature-based reinforcement learning in the macaque","Scientific Reports","","7","1","10.1038/srep40606","S. A. HassaniM. OemischM. BalcarrasS. WestendorffS. ArdidM. A. van der MeerP. TiesingaT. Womelsdorf","2017","http://link.springer.com/article/10.1038/srep40606","Article"
"On the analysis and design of software for reinforcement learning, with a survey of existing systems","Machine Learning","","84","1 - 2","10.1007/s10994-011-5237-8","Tim KovacsRobert Egginton","2011","http://link.springer.com/article/10.1007/s10994-011-5237-8","Article"
"Reinforcement Learning in Games","Reinforcement Learning","","","","10.1007/978-3-642-27645-3_17","István Szita","2012","http://link.springer.com/chapter/10.1007/978-3-642-27645-3_17","Chapter"
"Complex sensory-motor sequence learning based on recurrent state representation and reinforcement learning","Biological Cybernetics","","73","3","10.1007/BF00201428","Peter F. Dominey","1995","http://link.springer.com/article/10.1007/BF00201428","Article"
"Intrinsic interactive reinforcement learning – Using error-related potentials for real world human-robot interaction","Scientific Reports","","7","1","10.1038/s41598-017-17682-7","Su Kyoung KimElsa Andrea KirchnerArne StefesFrank Kirchner","2017","http://link.springer.com/article/10.1038/s41598-017-17682-7","Article"
"A Convergent Multiagent Reinforcement Learning Approach for a Subclass of Cooperative Stochastic Games","Adaptive and Learning Agents","","","","10.1007/978-3-642-28499-1_3","Thomas KemmerichHans Kleine Büning","2012","http://link.springer.com/chapter/10.1007/978-3-642-28499-1_3","Chapter"
"Building Collaboration in Multi-agent Systems Using Reinforcement Learning","Computational Collective Intelligence","","","","10.1007/978-3-319-98446-9_19","Mehmet Emin AydinRyan Fellows","2018","http://link.springer.com/chapter/10.1007/978-3-319-98446-9_19","Chapter"
"Deceptive Reinforcement Learning Under Adversarial Manipulations on Cost Signals","Decision and Game Theory for Security","","","","10.1007/978-3-030-32430-8_14","Yunhan HuangQuanyan Zhu","2019","http://link.springer.com/chapter/10.1007/978-3-030-32430-8_14","Chapter"
"Dynamic trust game model between venture capitalists and entrepreneurs based on reinforcement learning theory","Cluster Computing","","22","3","10.1007/s10586-017-1666-x","Li Haiyan","2019","http://link.springer.com/article/10.1007/s10586-017-1666-x","Article"
"Context-Aware and Reinforcement Learning-Based Load Balancing System for Green Clouds","Resource Management for Big Data Platforms","","","","10.1007/978-3-319-44881-7_7","Ionut AnghelTudor CioaraIoan Salomie","2016","http://link.springer.com/chapter/10.1007/978-3-319-44881-7_7","Chapter"
"Controller exploitation-exploration reinforcement learning architecture for computing near-optimal policies","Soft Computing","","23","11","10.1007/s00500-018-3225-7","Erick AsiainJulio B. ClempnerAlexander S. Poznyak","2019","http://link.springer.com/article/10.1007/s00500-018-3225-7","Article"
"Route searching based on neural networks and heuristic reinforcement learning","Cognitive Neurodynamics","","11","3","10.1007/s11571-017-9423-7","Fengyun ZhangShukai DuanLidan Wang","2017","http://link.springer.com/article/10.1007/s11571-017-9423-7","Article"
"Reinforcement Learning Agents","Artificial Intelligence Review","","17","3","10.1023/A:1015008417172","C. Ribeiro","2002","http://link.springer.com/article/10.1023/A%3A1015008417172","Article"
"Do Micro-Level Tutorial Decisions Matter: Applying Reinforcement Learning to Induce Pedagogical Tutorial Tactics","Intelligent Tutoring Systems","","","","10.1007/978-3-642-13388-6_27","Min ChiKurt VanLehnDiane Litman","2010","http://link.springer.com/chapter/10.1007/978-3-642-13388-6_27","Chapter"
"Modeling dopamine activity by Reinforcement Learning methods: implications from two recent models","Artificial Intelligence Review","","26","1 - 2","10.1007/s10462-007-9036-3","Patrick HorganFred Cummins","2006","http://link.springer.com/article/10.1007/s10462-007-9036-3","Article"
"Empirically evaluating the application of reinforcement learning to the induction of effective and adaptive pedagogical strategies","User Modeling and User-Adapted Interaction","","21","1 - 2","10.1007/s11257-010-9093-1","Min ChiKurt VanLehnDiane LitmanPamela Jordan","2011","http://link.springer.com/article/10.1007/s11257-010-9093-1","Article"
"Reinforcement Learning for Adaptive Theory of Mind in the Sigma Cognitive Architecture","Artificial General Intelligence","","","","10.1007/978-3-319-09274-4_14","David V. PynadathPaul S. RosenbloomStacy C. Marsella","2014","http://link.springer.com/chapter/10.1007/978-3-319-09274-4_14","Chapter"
"Step 6 – Deep and Reinforcement Learning","Mastering Machine Learning with Python in Six Steps","","","","10.1007/978-1-4842-2866-1_6","Manohar Swamynathan","2017","http://link.springer.com/chapter/10.1007/978-1-4842-2866-1_6","Chapter"
"Meditation experience predicts negative reinforcement learning and is associated with attenuated FRN amplitude","Cognitive, Affective, & Behavioral Neuroscience","","19","2","10.3758/s13415-018-00665-0","Paul KnytlBertram Opitz","2019","http://link.springer.com/article/10.3758/s13415-018-00665-0","Article"
"Deep Reinforcement Learning for Automatic Thumbnail Generation","MultiMedia Modeling","","","","10.1007/978-3-030-05716-9_4","Zhuopeng LiXiaoyan Zhang","2019","http://link.springer.com/chapter/10.1007/978-3-030-05716-9_4","Chapter"
"A Multi-agent Reinforcement Learning with Weighted Experience Sharing","Advanced Intelligent Computing Theories and Applications. With Aspects of Artificial Intelligence","","","","10.1007/978-3-642-25944-9_29","Lasheng YuIssahaku Abdulai","2012","http://link.springer.com/chapter/10.1007/978-3-642-25944-9_29","Chapter"
"UCAV Path Planning Algorithm Based on Deep Reinforcement Learning","Image and Graphics","","","","10.1007/978-3-030-34110-7_59","Kaiyuan ZhengJingpeng GaoLiangxi Shen","2019","http://link.springer.com/chapter/10.1007/978-3-030-34110-7_59","Chapter"
"Web Service Composition Method Using Hierarchical Reinforcement Learning","Green Communications and Networks","","","","10.1007/978-94-007-2169-2_170","Hao TangWenjing LiuLei Zhou","2012","http://link.springer.com/chapter/10.1007/978-94-007-2169-2_170","Chapter"
"Collision Anticipation via Deep Reinforcement Learning for Visual Navigation","Pattern Recognition and Image Analysis","","","","10.1007/978-3-030-31332-6_34","Eduardo Gutiérrez-MaestroRoberto J. López-SastreSaturnino Maldonado-Bascón","2019","http://link.springer.com/chapter/10.1007/978-3-030-31332-6_34","Chapter"
"Action Recognition Using Visual Attention with Reinforcement Learning","MultiMedia Modeling","","","","10.1007/978-3-030-05716-9_30","Hongyang LiJun ChenRuimin HuMei YuHuafeng ChenZengmin Xu","2019","http://link.springer.com/chapter/10.1007/978-3-030-05716-9_30","Chapter"
"Reinforcement Learning for a Novel Mobile Charging Strategy in Wireless Rechargeable Sensor Networks","Wireless Algorithms, Systems, and Applications","","","","10.1007/978-3-319-94268-1_40","Zhenchun WeiFei LiuZengwei LyuXu DingLei ShiChengkai Xia","2018","http://link.springer.com/chapter/10.1007/978-3-319-94268-1_40","Chapter"
"Fast Reinforcement Learning of Dialogue Policies Using Stable Function Approximation","Natural Language Processing – IJCNLP 2004","","","","10.1007/978-3-540-30211-7_1","Matthias DeneckeKohji DohsakaMikio Nakano","2005","http://link.springer.com/chapter/10.1007/978-3-540-30211-7_1","Chapter"
"Simulation-Based Evaluations of Reinforcement Learning Algorithms for Autonomous Mobile Robot Path Planning","IT Convergence and Services","","","","10.1007/978-94-007-2598-0_49","Hoang Huu VietPhyo Htet KyawTaeChoong Chung","2011","http://link.springer.com/chapter/10.1007/978-94-007-2598-0_49","Chapter"
"Handling Camera Movement Constraints in Reinforcement Learning Based Active Object Recognition","Pattern Recognition","","","","10.1007/11861898_64","Christian DerichsHeinrich Niemann","2006","http://link.springer.com/chapter/10.1007/11861898_64","Chapter"
"Planar Pose Estimation Using Object Detection and Reinforcement Learning","Computer Vision Systems","","","","10.1007/978-3-030-34995-0_32","Frederik Nørby RasmussenSebastian Terp AndersenBjarne GrossmannEvangelos BoukasLazaros Nalpantidis","2019","http://link.springer.com/chapter/10.1007/978-3-030-34995-0_32","Chapter"
"Adaptive Reinforcement Learning for Dynamic Environment Based on Behavioral Habit","Intelligent Decision Technologies","","","","10.1007/978-3-642-29920-9_21","Akihiro MimuraShota SuminoShohei Kato","2012","http://link.springer.com/chapter/10.1007/978-3-642-29920-9_21","Chapter"
"DCOB: Action space for reinforcement learning of high DoF robots","Autonomous Robots","","34","4","10.1007/s10514-013-9328-1","Akihiko YamaguchiJun TakamatsuTsukasa Ogasawara","2013","http://link.springer.com/article/10.1007/s10514-013-9328-1","Article"
"Traffic Lights Dynamic Timing Algorithm Based on Reinforcement Learning","Proceedings of the Eleventh International Conference on Management Science and Engineering Management","","","","10.1007/978-3-319-59280-0_147","Chenqing LuFeng WenMitsuo Gen","2018","http://link.springer.com/chapter/10.1007/978-3-319-59280-0_147","Chapter"
"Average reward reinforcement learning: Foundations, algorithms, and empirical results","Machine Learning","","22","1 - 3","10.1007/BF00114727","Sridhar Mahadevan","1996","http://link.springer.com/article/10.1007/BF00114727","Article"
